交易日期,"tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2004-10-01,,,,,,,,,,,0,,,0,,,
2004-11-01,,,,,,,,,,,0,,,0,,,
2004-12-01,,,,,,,,,,,0,,,0,,,
2005-01-01,,,,,,,,,,,0,,,0,,,
2005-02-01,,,,,,,,,,,0,,,0,,,
2005-03-01,,,,,,,,,,,0,,,0,,,
2005-04-01,,,,,,,,,,,0,,,0,,,
2005-05-01,,,,,,,,,,,0,,,0,,,
2005-06-01,,,,,,,,,,,0,,,0,,,
2005-07-01,,,,,,,,,,,0,,,0,,,
2005-08-01,,,,,,,,,,,0,,,0,,,
2005-09-01,,,,,,,,,,,0,,,0,,,
2005-10-01,,,,,,,,,,,0,,,0,,,
2005-11-01,,,,,,,,,,,0,,,0,,,
2005-12-01,,,,,,,,,,,0,,,0,,,
2006-01-01,,,,,,,,,,,0,,,0,,,
2006-02-01,,,,,,,,,,,0,,,0,,,
2006-03-01,,,,,,,,,,,0,,,0,,,
2006-04-01,,,,,,,,,,,0,,,0,,,
2006-05-01,,,,,,,,,,,0,,,0,,,
2006-06-01,,,,,,,,,,,0,,,0,,,
2006-07-01,,,,,,,,,,,0,,,0,,,
2006-08-01,,,,,,,,,,,0,,,0,,,
2006-09-01,,,,,,,,,,,0,,,0,,,
2006-10-01,,,,,,,,,,,0,,,0,,,
2006-11-01,,,,,,,,,,,0,,,0,,,
2006-12-01,,,,,,,,,,,0,,,0,,,
2007-01-01,,,,,,,,,,,0,,,0,,,
2007-02-01,,,,,,,,,,,0,,,0,,,
2007-03-01,,,,,,,,,,,0,,,0,,,
2007-04-01,,,,,,,,,,,0,,,0,,,
2007-05-01,,,,,,,,,,,0,,,0,,,
2007-06-01,,,,,,,,,,,0,,,0,,,
2007-07-01,,,,,,,,,,,0,,,0,,,
2007-08-01,,,,,,,,,,,0,,,0,,,
2007-09-01,,,,,,,,,,,0,,,0,,,
2007-10-01,,,,,,,,,,,0,,,0,,,
2007-11-01,,,,,,,,,,,0,,,0,,,
2007-12-01,,,,,,,,,,,0,,,0,,,
2008-01-01,,,,,,,,,,,0,,,0,,,
2008-02-01,,,,,,,,,,,0,,,0,,,
2008-03-01,,,,,,,,,,,0,,,0,,,
2008-04-01,,,,,,,,,,,0,,,0,,,
2008-05-01,,,,,,,,,,,0,,,0,,,
2008-06-01,,,,,,,,,,,0,,,0,,,
2008-07-01,,,,,,,,,,,0,,,0,,,
2008-08-01,,,,,,,,,,,0,,,0,,,
2008-09-01,,,,,,,,,,,0,,,0,,,
2008-10-01,,,,,,,,,,,0,,,0,,,
2008-11-01,,,,,,,,,,,0,,,0,,,
2008-12-01,,,,,,,,,,,0,,,0,,,
2009-01-01,,,,,,,,,,,0,,,0,,,
2009-02-01,,,,,,,,,,,0,,,0,,,
2009-03-01,,,,,,,,,,,0,,,0,,,
2009-04-01,,,,,,,,,,,0,,,0,,,
2009-05-01,,,,,,,,,,,0,,,0,,,
2009-06-01,,,,,,,,,,,0,,,0,,,
2009-07-01,,,,,,,,,,,0,,,0,,,
2009-08-01,,,,,,,,,,,0,,,0,,,
2009-09-01,,,,,,,,,,,0,,,0,,,
2009-10-01,,,,,,,,,,,0,,,0,,,
2009-11-01,,,,,,,,,,,0,,,0,,,
2009-12-01,,,,,,,,,,,0,,,0,,,
2010-01-01,,,,,,,,,,,0,,,0,,,
2010-02-01,,,,,,,,,,,0,,,0,,,
2010-03-01,,,,,,,,,,,0,,,0,,,
2010-04-01,,,,,,,,,,,0,,,0,,,
2010-05-01,,,,,,,,,,,0,,,0,,,
2010-06-01,,,,,,,,,,,0,,,0,,,
2010-07-01,,,,,,,,,,,0,,,0,,,
2010-08-01,,,,,,,,,,,0,,,0,,,
2010-09-01,,,,,,,,,,,0,,,0,,,
2010-10-01,,,,,,,,,,,0,,,0,,,
2010-11-01,,,,,,,,,,,0,,,0,,,
2010-12-01,,,,,,,,,,,0,,,0,,,
2011-01-01,,,,,,,,,,,0,,,0,,,
2011-02-01,,,,,,,,,,,0,,,0,,,
2011-03-01,0.008413273780121766,-0.521308593522269,0.5181346199459247,0.6534153724708777,-1.0,,,,,,7,-0.0029415682571428572,0.003540142694256398,7,-0.008005746902706385,0.012862838191984877,-0.3695116941328215
2011-04-01,0.2192922693510343,0.2508606628744207,0.08005284973143627,-0.050843019510532786,0.062072842180948704,0.056389777904754024,0.13612896423749798,-0.040124376041926,0.17052318438101363,-0.4545631177129534,19,-0.002787213177368421,0.00504799293799296,19,-0.005106455983709905,0.01551601476226948,-0.29102047873222764
2011-05-01,0.23674323855506163,-0.06882165261989354,-0.2447033208412516,-0.16589156375029862,-0.10937778285617986,-0.2672718430513821,-0.23741014078692207,-0.1842015046624168,-0.23468801315458043,-0.025146707081491967,21,-0.00047392868428571417,0.007055090722556987,21,-0.003445900740187491,0.016958880066736518,-0.16167298958378729
2011-06-01,0.4247085267337436,0.021839545814850835,0.1667202047646979,0.0835167591937294,-0.34478939462018715,-0.43945892092185457,0.09696138981940114,0.1529253615506757,0.018341559583036245,-0.2789934365982555,21,0.0015447307571428571,0.007187236205634711,21,7.18391496578095e-05,0.013751010652097556,0.47224798242388244
2011-07-01,0.24851542800304086,-0.1935706901221303,-0.3370934220914094,-0.19249382368188087,-0.2761345057901962,-0.029791038567950623,0.13707867795977877,0.2631873807866754,0.35818693879771596,0.36288189682345834,21,0.0037007858461904756,0.006448008544376453,21,0.0037883978285830283,0.01628211794729495,-0.005494995330845547
2011-08-01,-0.05141752715815911,-0.27820875432223263,0.09278427776127192,-0.1317226687323247,0.20168584961626276,0.17360141969551038,-0.4155115068413849,-0.48078590735506477,-0.08798247488396,0.16772313658221735,23,0.00041031191565217394,0.003452307424344671,23,0.000532356906356835,0.01683027566609512,-0.1739406364087209
2011-09-01,0.33376481105236316,-0.3840560730379219,-0.2091408655304553,0.3947320982142587,0.47080945178442607,-0.12860665941832433,-0.11131698760381321,0.31180744991304604,0.4127563831401552,0.11569701400421015,21,-0.001929665535238095,0.005321846769219758,21,-0.007099844316883968,0.01658697422461471,0.5025495673967375
2011-10-01,-0.33469205229485327,0.3124052064850656,-0.31734134137975784,-0.04229830165189032,-0.10393218784136284,0.24287017403610894,-0.4029253737134273,-0.01980258495283727,-0.2890987089661977,-0.09056774836310315,16,0.00283332481875,0.009636379467113824,16,0.004912232304795962,0.020499789304989666,-0.3464002600530073
2011-11-01,0.24114109439089215,0.0025357639065173047,-0.1254867964380458,-0.23871106695617308,-0.27524048638957865,-0.17425688455486377,0.11578161714113781,-0.1784448390919253,-0.05080642206959871,0.1074341514359775,22,0.0012779008865454547,0.005116802031359452,22,-0.0006045933685612871,0.01916698646152359,-0.2062591442077813
2011-12-01,-0.374162506035695,0.46629412501017736,-0.07338053682505792,-0.0634046424906536,-0.04629156475138184,-0.13864515029309774,-0.019873437297253337,-0.330585027100014,0.054750777429781745,-0.23309318379576732,22,-0.0011675078454545457,0.005506175859719033,22,-0.006088151290925955,0.020012290619304825,-0.1143143045479584
2012-01-01,0.06445498774720873,-0.44864084087493933,-0.12384655955067887,0.1339588142884206,-0.07402897547850032,-0.3742113003657608,0.10792137127569662,0.25292630261266014,0.010803105535390786,0.10191538699125387,15,-0.0004806804673333335,0.009702968949957494,15,-0.007185210129485239,0.03474897767315881,-0.21217585006320194
2012-02-01,-0.06660154265327749,0.3993644548637534,0.11386189382444627,0.1544272348829558,-0.4258124858225674,-0.2446538299690895,-0.23246319216572162,0.014343082814528495,-0.13429927781097556,0.010402525588129905,21,0.0016454785476190475,0.00748524772197487,21,0.006094406921220515,0.014563918257483117,-0.007810917777519516
2012-03-01,0.007240846811863566,-0.0030675189318128777,0.0985070093135253,-0.13581713319271355,-0.04508774777018324,-0.09554257098241987,0.18669124680978452,-0.19804755760865372,-0.06272154725214055,-0.5841388378786924,22,0.0007694388300000002,0.005505840414684363,22,-0.0034454832976186095,0.020022731784358608,0.1814222042616879
2012-04-01,0.4131224300081572,0.3839817850122353,0.11047280154135365,0.03981790194526869,-0.27639911367446185,-0.1566941567024502,-0.08093594680318644,0.013430950228260755,0.021629114110071332,-0.1421752189970434,17,-0.0008021570989999997,0.004888100176678702,17,0.0007307469063361706,0.01777125667372661,-0.3539351059742274
2012-05-01,0.3677327112556026,0.22367991188587957,0.0711056717305835,0.100217555781568,0.1449437507658082,0.31897330210958746,0.3006754731116839,0.06592620008868016,0.08058574498819357,-0.42390780182236293,22,0.00012231484200000002,0.004993596868998749,22,0.003235341468434168,0.011907423716621176,0.2046497482266468
2012-06-01,0.0030321230776880004,-0.04210682628500224,-0.2336401848424736,-0.4487223191739064,-0.10167301516166004,0.19202836910530977,0.011558135074380861,0.07799050899093216,-0.23467427178477704,-0.21341696426713605,20,0.0045782365126,0.0065310183031081406,20,-0.00044664784722454507,0.013050230983925782,0.0898462881385879
2012-07-01,-0.3900736527340779,0.03763706685469194,-0.2766806916725724,0.32646523537988503,-0.10141478650016816,-0.3096193568669815,0.08277807604916185,0.06387733512605998,-0.09709951651553118,-0.05950407470820775,22,0.0028454426499999992,0.005441086138126131,22,-0.0030910380886309953,0.015741050223457304,-0.2236583158449871
2012-08-01,0.29719799557607657,-0.1418300533241882,0.004792233377417248,0.27374849854706396,-0.28286040070267876,-0.5510482527847151,-0.32925662557248103,-0.13758878653763143,-0.05208248125448135,-0.0647376808996853,23,0.0031399269421739126,0.007446045724784801,23,0.0019898505349271738,0.015692630812910557,-0.018670809420996918
2012-09-01,0.10021450411086046,-0.07840229524823819,0.020774120304428108,0.15775400839134118,0.041057352452561154,-0.02387638597266436,-0.024295011112754488,-0.28871820972660617,-0.03824358795498322,0.26260381415957584,20,-0.0008569314825,0.005459657545785089,20,-0.0010652457369296805,0.017344733531699703,-0.1517732619156963
2012-10-01,0.27498484391472494,0.018259622009591654,-0.15051594325599618,-0.3816104645318217,-0.11008768102375219,0.20396936068416693,0.32635465486036236,0.24932802433820522,0.26708307102016926,-0.008240668872340984,18,-0.000784743251111111,0.004458646064952564,18,0.00023717328100720546,0.012315074178349785,-0.2951383060429402
2012-11-01,0.34910032826869647,-0.002259372156345348,0.2415650501712263,-0.11691512768058265,0.029894286648695603,-0.00441700003452733,-0.3832153020278731,-0.027748690275386585,0.14161609414017243,0.022182787701307643,22,-0.0011856305818181818,0.004385718335924442,22,-0.005876970874804068,0.010592990253082961,-0.10352581979209952
2012-12-01,0.12392875737276461,-0.25200174993064434,0.07454485454297452,0.27769978965295533,-0.24839977427130486,-0.27354154455694585,0.14818731903922694,0.14337856684484893,0.15558087382231822,0.05342411483637646,21,0.00404334736952381,0.0076989495710905985,21,0.007895466597521696,0.015920691464992687,-0.3203957042837133
2013-01-01,-0.28207624587378644,-0.023891830400841065,0.04048417995451028,-0.1304670790351286,0.20563204468793428,0.010548144245384717,-0.07083134878814101,0.06450840126917713,-0.2470086282512427,0.15092957014946756,20,0.0029539330915,0.006683716759831388,20,0.004332188097080125,0.017344400988077407,0.18994700114790697
2013-02-01,0.2821270767736508,-0.007477640772830816,0.013138686286122171,-0.21235643155909414,-0.43924400091316335,-0.0785137428235569,-0.3090576050414666,-0.2804269996293228,0.07929827042920161,-0.0053522652754598166,15,-9.036476666666656e-05,0.006864338435526527,15,0.007079196834943134,0.01546203513522589,-0.09068107905583785
2013-03-01,-0.10410370522296607,-0.38507808933386095,0.29249054419932663,0.15325068609479367,-0.3246618308972038,-0.1064208940705606,0.03211296194797692,0.08757690960282073,-0.002268105739266938,0.06686880608657034,21,0.0008968546333333336,0.004255226735533651,21,0.00045296589325270926,0.01773495360633643,-0.0713358616842065
2013-04-01,0.595767410071409,0.17479138752665047,0.16392629203324008,0.2564099060929519,0.10213396863624716,-0.3475322914731519,-0.3081160075641817,-0.290558234245845,-0.4354812483237428,-0.561103867802934,18,-0.0005243254111111112,0.005562565590735207,18,0.0016424035424046728,0.019533775567689683,-0.33649910684151
2013-05-01,0.19523485420899483,0.07649745706499626,-0.09144514474361393,0.192048290166793,-0.14487999405261515,-0.05309706144169954,-0.058299518453238414,0.20147235951946452,0.09413444240471118,-0.11033362351080846,22,0.0027227091001818184,0.003899735887195381,22,0.008731062468900973,0.018028145609198812,-0.15175532041337475
2013-06-01,-0.16820260121205757,0.18904835880392412,0.20247027957991764,0.0781758316868394,-0.04133898440419534,0.021377525772593966,-0.0704836695849148,0.1190297621211854,0.6098973314490292,-0.3030381100701312,17,-0.0027740036029411763,0.005914961161601317,17,-0.0031524584273813884,0.024738423166872116,0.005311783527992829
2013-07-01,-0.22072640503417526,-0.0028804316199113424,-0.05415895760640539,0.03644371902437852,0.13626482751116814,-0.09429088232251513,-0.005641192893238229,0.10525399085428284,0.15150515662964226,-0.0649292047413407,23,0.0008874610386956523,0.005302907531706362,23,0.0052244585252131884,0.02227311202609766,-0.11898968363238631
2013-08-01,0.04174227494564924,0.23065265542368468,-0.12545475311906432,0.16145712711832444,-0.25242554132570805,-0.07838335111707041,-0.11133646843478116,-0.1100322664017613,-0.27131729239295804,-0.11601141468484043,22,0.00043818140590909084,0.006762350351931863,22,0.0021977115909173318,0.01958643841037819,-0.15217925277370983
2013-09-01,0.23702231214573263,-0.03878448960355337,-0.34958715066349316,-0.5144262281799198,-0.29046552258915953,-0.12211089661056523,0.10339976069770104,0.25333260197504825,0.717993701007697,0.2542952494554322,19,-0.0016746110847368424,0.0088167678908522,19,0.007720690052416723,0.01698211632787425,-0.6241135535709433
2013-10-01,0.18703058783699059,-0.12022805068967528,-0.29333771464440894,-0.3495265756568139,-0.2849224358572584,0.4128092058709265,0.0558766468665856,0.18050447646603335,-0.03514898894902148,-0.24530880175469422,18,-0.0004251555894444445,0.004575954846050812,18,-0.005405985003464577,0.02146971890962101,0.09235904462074344
2013-11-01,0.18692444668316488,-0.026608881422364193,-0.15666576750994998,-0.2326176490488105,0.23749698242861209,0.10626489318359138,-0.09721196324637561,-0.01663919973054812,-0.0022545634020860058,0.11654575916817712,21,0.0011782860933333332,0.005796064539710825,21,0.004922565644903495,0.014411349959810174,0.12686113833234638
2013-12-01,0.2096981093094929,0.1930573450880686,0.372225988010575,-0.061676974340605,-0.1764628965424365,-0.2146380973376432,-0.10305414723532227,0.07809218135693385,-0.3859517585561766,-0.24016597749788868,22,0.0005495121428181817,0.006109266782543405,22,-0.001855774935079525,0.022695103705847174,0.05610904041705817
2014-01-01,0.16236639504364433,-0.05281521618476958,0.19171072773987133,-0.0512607288657431,-0.10685435405401551,0.06765874871971184,-0.1689192292589098,-0.4180452987488763,-0.13266529915311034,-0.25933047146147037,21,0.0033253682952380957,0.006433953760744163,21,0.006694302038123409,0.01729112159129503,0.013874878032427916
2014-02-01,-0.10135553571866406,0.3590861784937506,-0.2871972547837435,-0.17350678504146477,-0.04043942402905205,0.013160841508562605,0.17231723983995562,0.1296129400022006,-0.34325402027086005,0.09912608925301736,16,0.004616666715625,0.00800411633136044,16,-0.002364960537229518,0.021690816841065635,-0.2746231905632804
2014-03-01,0.3364801578166552,0.13664842731931776,-0.30643356882864575,-0.4219978055347115,-0.3958701476010018,-0.12089525524543217,0.11604527920777152,0.047489449424288,0.09679640658364998,-0.025345747356260422,21,-0.0011985691552380954,0.006180032037497382,21,-0.0035175485524589906,0.018343225716164976,0.055335092033259536
2014-04-01,0.06117855096147254,0.1261319690199077,-0.36946013518790033,0.05099023575190257,-0.36481593118581096,-0.08003996317157623,0.14951936979897307,0.3436319169997578,-0.0263907443869474,-0.23407720541724983,21,0.00027516172,0.006292021278982915,21,-0.0015389388379390145,0.013114788617045693,0.12062023786226485
2014-05-01,0.15081393079448352,-0.1367318126580875,0.2820955289181469,0.05564412323219733,-0.02491529016725496,-0.07299122476105739,0.0863367481426824,0.2811544974376618,0.11589234875998072,-0.3682106189928054,20,-0.0011773192424999997,0.007362130447764586,20,0.0014543304806196552,0.01489169076209209,0.17677737597469703
2014-06-01,0.010138222324144738,0.0034902271498804083,-0.08498279553110732,-0.09060422536762251,0.08686164601304047,-0.04829280789922584,-0.15036584536011888,0.03294460393435664,-0.10179480090407285,-0.41349519538683627,20,0.0022206534686,0.005579758727257208,20,0.003286355658254356,0.014158036151648762,0.3307438356063234
2014-07-01,0.27477884907794753,0.4008999804347957,0.14032114240011392,0.13193599107725662,0.4452457185596617,0.4485288951595917,0.45111329891721363,0.04184190241277324,0.2967477231946462,0.08565541538621192,23,-0.0033950012960869565,0.006839827886939772,23,-0.001818415934134617,0.012881685606778293,-0.46858184540485753
2014-08-01,0.19937339895159706,0.19614676863892558,-0.03708767772566654,0.12246844998218308,0.15639884474077392,0.11958915385124078,0.11044964012526082,-0.09884018650496378,-0.006861563664117176,-0.02306147422160954,21,-0.00021835982333333337,0.004455978711170856,21,0.0028298692397883624,0.012356370566510004,0.12643732351767906
2014-09-01,0.15406046443888188,-0.3047842203165448,-0.41163559897925334,0.05144438022401048,0.237974316116401,0.18615192659311133,0.20728286003184845,0.009559569177282509,-0.5086354731939077,-0.4941300529540147,21,0.001207376314285714,0.007096023255545073,21,0.003806580003300648,0.010821408463011165,-0.23970081893282097
2014-10-01,0.13558942503354643,-0.2796380242259723,-0.287580462068061,-0.3952123305125224,-0.1892223169505786,0.3632776223292081,0.5497300019461827,-0.0732674265006827,-0.6556315097090405,-0.44493266528153325,18,-0.002384919122222222,0.005922104130163452,18,-0.0009555407287007277,0.009815428279547891,-0.30415058685504204
2014-11-01,0.00635906632738731,-0.17630624320257657,0.20440162951946972,-0.2800699437839396,0.06721274969592947,-0.0026824597734241462,-0.12699767683373497,0.013924364676808078,-0.15240916605014995,0.37047498020460967,20,0.0006938339610500001,0.006536351267678664,20,0.0019618284177768948,0.013583624411516474,0.01631200058252646
2014-12-01,-0.2786594166003407,-0.11343730179223337,-0.07375648945197312,0.09424668464903949,-0.028265462782377935,-0.14617177925643193,0.26423283011442583,0.2646889932856695,-0.3267051643503257,0.157647625938023,23,0.001414141636521739,0.00497637877308258,23,-0.002588278768569218,0.021887665396257996,-0.1575573656364322
2015-01-01,0.0933686164896922,0.18679202156735533,0.017874235055211803,-0.11803871161441296,-0.1649875600030307,-0.06037411309333508,-0.005236293944227413,-0.05909384858530373,0.1528317782980107,0.1108649705438566,20,0.0011925379610000003,0.006311265515103566,20,0.006849656077741015,0.019815584451126037,0.12120342275883852
2015-02-01,0.06872557545395247,-0.05237420773512065,-0.16641249768680605,0.034181984021933724,-0.4938937585532943,-0.26786944606057955,-0.20338790695732595,0.1016790740671502,-0.007482011899458696,0.17925554032346386,15,0.0010122901466666668,0.005018461255928913,15,0.009336842963389968,0.016619114509397858,-0.4454857208406892
2015-03-01,0.016674518066638673,0.1892051702110125,-0.2739954615499161,0.012821380051779185,-0.3534781461934622,0.07774312344055972,0.06089301274933081,0.010828991270044839,-0.13172272402457708,0.00917432710307558,22,0.003354020091454546,0.007529452619356595,22,0.008956513922823222,0.020494612510103545,-0.5144802175525941
2015-04-01,0.103646396051449,-0.10822657281707092,-0.06228974150093781,-0.134706511179659,-0.2661621012027548,0.4257131476807392,0.30263337126922174,0.0394869608007362,-0.13532935739136062,0.018227596700095286,21,0.002220090340285714,0.007945079519013496,21,0.009947709832602356,0.023797624160910795,-0.2904629057664926
2015-05-01,0.31799899204113796,-0.053329677322809674,-0.09312883914793588,0.07446305880376855,0.030760387751946353,-0.09049557358734746,-0.19380134814221145,-0.06638399004846886,-0.13781126919764033,-0.13571543702834182,20,0.005233497004,0.007889902843015344,20,0.011226780834170936,0.02931814557055146,0.008268733915197416
2015-06-01,-0.27650562287123565,0.20189476913375423,-0.11533444125828386,-0.19221102992850772,0.3649644371098546,0.18429097196974767,0.004466520873547726,0.04440843490872099,-0.036417677928711804,0.2649427663656568,21,-0.002244122893809524,0.00581243562043632,21,-0.00917439934274567,0.04422187718310752,0.13449697450494694
2015-07-01,0.03837338677234753,0.28620314613409775,0.15652610948900683,0.4678718680748029,-0.25083185010508274,0.2065357809533678,0.024678211905315245,0.015533076483160314,-0.1550349199299204,0.14468477829794169,23,0.006006881869565217,0.009248365710200365,23,-0.004398561060933178,0.03806761687596963,0.1967634992289061
